candidate_id,gender,race,age,education_years,experience_years,skill_score,interview_score,certification_count,project_count,gpa,hired
856,Male,White,28,19,4,91.92,93.78,6,9,2.3,1
857,Male,Asian,22,20,0,65.07,65.54,4,8,3.61,0
858,Female,White,53,13,31,85.02,58.49,0,10,3.07,1
859,Female,Black,30,14,12,72.88,71.22,7,0,3.65,0
860,Male,Black,50,13,31,62.91,43.5,7,4,2.35,0
861,Female,Black,47,21,26,88.59,39.28,4,4,3.25,0
862,Female,Black,44,18,22,75.07,58.39,2,14,3.16,0
863,Female,Other,50,13,31,63.43,45.91,7,1,2.68,0
864,Male,White,59,13,35,46.58,47.1,7,13,3.03,1
865,Male,Asian,54,13,35,93.73,92.48,3,13,3.18,1
866,Female,White,28,15,10,42.13,67.15,6,12,3.78,0
867,Male,White,33,12,15,91.79,63.84,4,0,2.11,1
868,Male,White,52,13,28,61.6,78.26,3,5,3.65,1
869,Female,Other,53,14,29,78.36,96.61,6,14,3.96,1
870,Non-Binary,Hispanic,41,18,20,95.33,37.85,2,6,3.46,0
871,Male,Other,38,21,19,49.1,88.35,6,10,3.47,1
872,Male,Other,57,12,35,74.02,70.88,2,10,2.44,1
873,Female,White,24,17,2,85.87,40.23,7,8,3.05,0
874,Male,White,22,14,0,85.46,50.8,4,7,3.41,0
875,Male,Asian,48,14,27,71.54,63.77,4,9,3.2,1
876,Male,Black,54,15,34,77.48,78.38,2,2,2.77,1
877,Female,Black,41,15,19,85.45,46.98,4,8,3.88,0
878,Female,White,35,18,12,90.46,67.44,7,0,3.03,1
879,Male,Black,57,14,35,85.71,77.93,4,12,3.94,1
880,Male,Black,26,19,6,61.24,61.41,4,5,3.13,0
881,Male,White,44,19,25,99.8,90.41,5,12,3.59,1
882,Female,Black,36,18,12,66.07,90.86,4,13,3.48,0
883,Male,Black,27,13,3,41.47,62.95,0,9,3.32,0
884,Male,Black,54,16,35,61.76,98.1,2,1,2.03,1
885,Female,White,40,17,16,47.67,35.29,2,9,2.15,0
886,Male,Asian,34,21,12,47.29,30.24,1,8,3.16,0
887,Female,White,50,15,32,56.89,56.65,3,8,3.82,0
888,Male,White,27,21,3,43.2,72.08,1,7,3.2,0
889,Male,Hispanic,36,16,18,81.31,74.04,4,12,2.47,1
890,Male,Black,37,20,17,44.44,63.35,4,10,2.64,0
891,Female,White,45,18,27,52.2,38.74,7,6,3.25,0
892,Female,Asian,44,13,24,45.57,41.93,7,13,3.19,0
893,Female,Black,31,12,9,43.79,89.65,6,5,3.91,0
894,Male,Hispanic,38,13,19,56.07,90.75,0,1,3.06,0
895,Female,Asian,51,14,28,74.31,77.17,0,13,2.71,0
896,Male,Asian,31,13,9,97.88,76.5,0,3,3.05,0
897,Male,Black,40,14,16,92.53,71.84,0,9,3.57,1
898,Female,White,50,21,28,92.56,44.2,0,6,3.08,0
899,Male,White,23,20,3,50.56,59.98,0,13,2.65,0
900,Male,Black,57,15,35,55.89,78.71,0,12,2.68,1
901,Male,Black,40,20,18,44.58,67.61,0,5,3.51,0
902,Male,Black,28,14,5,86.71,31.3,6,8,2.13,0
903,Male,White,47,12,27,44.19,96.75,5,12,2.55,1
904,Female,White,36,16,15,73.4,89.14,0,12,2.31,0
905,Male,Black,59,21,35,54.87,48.24,2,4,3.89,0
906,Female,White,24,21,4,54.61,73.15,0,11,2.18,0
907,Female,Asian,59,13,35,99.44,94.63,3,11,3.52,1
908,Male,White,37,15,13,85.41,36.72,0,5,3.26,0
909,Male,Black,23,13,2,90.22,65.21,5,9,3.27,0
910,Male,Other,52,13,28,74.32,61.94,6,5,3.53,1
911,Female,White,49,14,29,92.26,58.71,7,13,2.8,1
912,Male,Black,28,16,7,78.73,88.49,7,7,2.8,0
913,Female,White,51,15,30,96.77,56.65,4,7,2.58,1
914,Male,Asian,28,13,9,56.88,34.46,5,5,3.2,0
915,Female,Black,57,21,35,75.72,34.61,5,7,3.86,1
916,Male,Black,50,13,26,81.41,32.99,4,6,3.85,0
917,Male,Black,45,17,21,63.58,58.64,0,0,3.41,0
918,Non-Binary,Hispanic,25,18,3,92.78,80.29,6,4,3.81,0
919,Female,White,50,21,27,98.79,44.26,6,10,3.93,1
920,Male,White,26,17,5,69.63,75.25,0,14,3.59,0
921,Female,Hispanic,50,18,31,63.44,78.1,4,9,2.82,0
922,Female,Black,51,12,28,68.32,47.86,3,9,2.97,0
923,Female,Hispanic,50,17,32,91.16,72.04,1,12,3.86,1
924,Female,Black,47,14,29,78.73,77.94,2,9,3.34,0
925,Male,Hispanic,40,12,21,42.69,62.66,4,4,3.64,0
926,Male,Black,47,19,24,72.53,53.57,0,9,2.23,0
927,Male,Asian,58,15,35,41.04,73.34,2,13,2.39,1
928,Female,Other,48,21,30,86.71,98.45,7,8,2.69,1
929,Female,Black,51,19,32,59.7,59.88,7,6,2.38,0
930,Male,White,51,21,27,68.32,57.42,0,6,3.81,1
931,Male,White,24,15,2,87.92,62.5,1,9,2.43,0
932,Female,White,28,15,9,42.79,35.34,1,14,3.11,0
933,Non-Binary,White,30,21,10,49.51,68.72,4,1,2.17,0
934,Female,White,34,15,16,63.88,53.01,2,7,2.31,0
935,Male,Black,36,17,18,53.8,38.5,5,2,2.49,0
936,Male,Black,26,20,5,60.27,62.64,6,14,3.97,1
937,Male,Black,50,16,29,99.89,30.24,6,8,3.59,1
938,Non-Binary,Asian,56,21,35,89.52,58.12,2,14,3.35,1
939,Male,White,48,19,30,93.03,37.4,7,5,3.83,1
940,Female,White,48,19,25,96.22,31.7,5,8,3.91,1
941,Male,White,29,15,7,60.46,87.71,7,14,2.91,1
942,Female,Black,53,21,30,57.82,94.14,1,8,2.66,0
943,Female,White,41,20,21,54.04,44.54,0,6,2.63,0
944,Female,White,31,20,11,89.81,67.75,6,9,2.07,1
945,Male,Black,34,16,12,80.77,49.46,5,11,2.56,0
946,Male,Hispanic,50,17,30,54.17,64.55,5,7,2.71,0
947,Male,White,56,16,35,62.62,60.56,4,1,2.07,1
948,Non-Binary,Asian,29,14,11,70.4,48.83,3,4,3.77,0
949,Female,Asian,50,19,31,71.69,79.03,1,14,3.7,1
950,Female,Hispanic,52,20,34,93.32,38.85,5,2,2.5,1
951,Female,Other,51,15,29,62.83,33.72,7,0,3.61,0
952,Female,White,43,20,22,94.51,83.74,7,12,3.59,1
953,Male,White,42,20,19,66.48,76.62,1,5,2.67,1
954,Non-Binary,Hispanic,33,18,12,84.78,64.9,7,12,3.39,0
955,Male,Black,32,19,11,95.82,62.75,4,11,2.58,1
956,Male,Black,23,14,4,94.45,64.82,0,14,2.14,0
957,Female,Asian,23,16,0,43.42,60.59,2,8,3.01,0
958,Male,Asian,55,14,34,52.34,57.5,1,1,2.88,0
959,Male,Other,24,18,2,68.61,64.98,4,8,2.28,0
960,Female,Other,37,17,14,65.89,67.0,4,7,2.98,0
961,Male,Asian,25,14,1,78.45,78.43,4,10,3.9,0
962,Female,White,44,20,25,96.68,79.78,6,8,3.46,1
963,Male,Hispanic,41,12,20,46.74,56.43,7,4,3.48,0
964,Male,White,46,21,26,67.11,58.95,6,12,3.52,1
965,Male,White,51,14,28,51.54,56.16,6,1,3.49,1
966,Male,Hispanic,39,21,15,93.65,67.56,2,9,2.04,1
967,Female,White,32,18,12,97.87,61.73,6,9,3.85,1
968,Male,White,50,14,26,68.72,92.27,1,5,3.66,1
969,Female,White,38,14,17,46.24,78.75,5,6,2.55,0
970,Female,Hispanic,47,13,27,87.12,92.91,4,2,3.11,0
971,Female,Black,44,20,23,81.83,79.64,2,13,3.23,1
972,Non-Binary,Asian,41,15,21,61.28,97.97,6,5,2.26,0
973,Female,White,23,21,0,93.24,74.5,0,5,2.51,0
974,Male,Hispanic,45,17,27,98.55,97.45,3,7,2.05,1
975,Male,Hispanic,52,13,30,73.47,41.07,1,0,3.73,0
976,Male,White,48,20,30,73.94,33.67,2,3,2.05,1
977,Female,Black,23,18,1,57.85,70.54,3,14,2.64,0
978,Male,White,35,21,17,75.07,98.84,3,0,2.16,1
979,Female,Other,25,16,1,66.38,59.23,6,7,3.56,0
980,Female,Asian,34,18,15,58.13,44.84,2,1,3.85,0
981,Male,Other,57,15,35,44.03,66.51,7,7,3.13,1
982,Female,White,56,21,35,55.16,75.42,5,2,2.28,1
983,Male,Hispanic,29,18,10,51.87,52.06,5,7,3.12,0
984,Male,Hispanic,23,13,0,72.52,80.03,2,5,3.54,0
985,Female,Asian,27,18,4,76.1,98.26,2,0,3.44,0
986,Female,Other,52,15,29,76.51,92.79,4,6,3.48,1
987,Female,White,31,15,9,63.29,50.41,0,12,2.56,0
988,Male,White,42,12,21,65.27,52.87,5,6,2.15,1
989,Male,Asian,31,14,8,90.05,56.01,4,5,2.3,0
990,Female,Asian,44,16,21,68.57,57.62,7,14,3.91,0
991,Female,Black,24,16,6,99.27,37.02,3,0,3.23,0
992,Female,White,53,13,29,66.38,83.34,3,4,3.46,0
993,Male,Black,41,15,21,78.97,55.57,3,0,3.8,0
994,Female,White,31,12,11,43.02,91.59,2,0,3.71,0
995,Male,Black,50,20,30,79.2,94.89,7,5,2.44,1
996,Male,Asian,55,12,35,91.09,31.71,1,7,2.12,0
997,Non-Binary,Asian,58,17,35,96.55,99.2,4,0,3.85,1
998,Male,White,41,18,23,99.84,79.7,1,1,3.96,1
999,Non-Binary,Black,29,14,5,56.93,66.43,6,14,3.13,0
1000,Male,White,28,12,6,74.52,57.27,0,4,3.78,0
1001,Male,White,27,18,8,67.04,66.3,0,7,2.46,0
1002,Female,Hispanic,32,14,8,73.83,52.72,4,10,2.22,0
1003,Female,Other,39,21,16,49.45,73.59,3,3,3.0,0
1004,Female,White,50,17,29,91.37,36.51,6,14,3.62,1
1005,Female,Hispanic,46,17,27,94.57,73.48,5,13,3.31,1
1006,Female,Hispanic,42,15,23,66.98,49.27,7,4,3.27,0
1007,Female,Hispanic,24,17,1,56.83,31.23,0,9,2.03,0
1008,Female,White,39,21,16,48.45,68.69,1,4,2.63,0
1009,Male,Other,45,15,24,81.03,70.49,1,2,3.88,1
1010,Female,White,59,19,35,58.73,59.86,5,5,2.27,1
1011,Male,White,31,20,12,94.57,35.06,2,4,3.45,1
1012,Non-Binary,White,48,13,24,80.26,92.53,3,14,3.52,1
1013,Non-Binary,Black,33,18,11,78.74,72.8,2,1,3.47,0
1014,Male,White,28,20,5,73.56,38.1,4,13,3.98,0
1015,Female,White,38,20,15,42.75,65.77,0,9,2.82,0
1016,Non-Binary,White,22,16,0,95.92,64.81,5,13,3.36,0
1017,Male,Hispanic,47,12,23,77.68,34.23,5,3,2.39,0
1018,Female,Hispanic,36,17,13,99.64,72.48,5,10,2.8,0
1019,Non-Binary,White,54,19,32,72.24,86.58,2,3,2.98,1
1020,Male,Hispanic,58,12,35,82.61,82.43,7,6,2.43,1
1021,Female,Hispanic,52,13,29,43.37,44.21,2,14,3.81,0
1022,Male,Hispanic,56,12,35,77.9,90.36,4,6,3.43,1
1023,Non-Binary,White,22,16,2,85.88,53.98,1,8,2.57,1
1024,Non-Binary,Asian,29,13,6,86.71,96.26,1,14,2.27,0
1025,Non-Binary,Other,33,21,15,86.21,35.02,6,9,2.58,0
1026,Female,Asian,40,21,17,53.58,64.03,4,11,3.25,0
1027,Female,White,46,15,26,98.52,71.8,7,1,3.65,1
1028,Female,Black,53,12,35,99.71,47.34,5,5,3.01,0
1029,Male,Asian,33,18,10,44.54,84.0,1,1,2.2,0
1030,Female,Black,34,19,16,96.19,73.88,4,8,2.5,1
1031,Male,White,49,16,25,57.37,31.27,1,1,2.69,0
1032,Female,White,22,13,0,81.36,72.59,7,5,3.27,0
1033,Male,Hispanic,27,19,6,60.29,64.4,6,7,2.49,0
1034,Male,Hispanic,29,12,5,98.07,43.72,4,5,2.47,0
1035,Male,White,25,18,6,46.09,99.7,1,11,2.57,1
1036,Female,Other,26,12,8,69.86,92.8,5,14,3.19,1
1037,Male,White,46,17,27,65.68,50.48,7,2,2.99,1
1038,Female,Asian,43,17,24,59.56,67.87,2,4,3.68,0
1039,Male,Hispanic,49,16,26,78.73,52.16,7,3,3.4,0
1040,Male,Hispanic,44,13,21,47.86,84.28,2,0,3.33,0
1041,Female,Other,25,13,3,83.0,95.12,7,4,2.31,0
1042,Female,White,25,20,7,98.84,55.12,6,9,2.11,0
1043,Male,Hispanic,42,16,23,88.27,86.39,5,11,3.02,1
1044,Female,White,58,16,35,91.6,64.89,1,4,2.14,1
1045,Female,Asian,23,18,0,61.58,57.76,5,6,2.73,0
1046,Female,Asian,28,17,8,59.49,95.69,4,14,2.05,0
1047,Male,Asian,37,13,19,71.02,65.73,2,11,2.35,0
1048,Male,White,38,12,18,42.74,62.72,0,6,2.22,0
1049,Female,Hispanic,41,16,23,96.72,77.07,6,1,3.6,1
1050,Male,White,44,15,26,48.63,48.29,1,13,2.69,0
1051,Female,White,55,14,34,94.18,52.74,0,3,2.16,1
1052,Female,Asian,32,13,10,45.01,95.24,0,0,2.53,0
1053,Non-Binary,Black,55,21,35,89.36,77.5,7,12,3.37,1
1054,Female,Hispanic,54,13,33,49.12,87.86,6,4,3.49,0
1055,Non-Binary,White,47,15,23,42.29,48.98,3,4,2.24,0
1056,Male,White,23,13,1,83.17,68.07,0,3,3.56,0
1057,Female,Hispanic,44,15,22,56.82,98.0,0,9,2.74,0
1058,Male,Black,43,14,24,82.87,52.31,5,11,3.36,1
1059,Female,White,55,20,35,73.31,41.23,3,11,3.34,0
1060,Female,Asian,36,18,18,46.53,65.76,3,6,3.59,0
1061,Female,Black,31,14,8,95.93,57.15,3,5,3.39,0
1062,Non-Binary,Asian,36,19,18,67.14,41.17,6,12,2.08,0
1063,Female,Black,50,20,32,84.07,92.2,4,9,3.04,1
1064,Male,Hispanic,44,18,26,70.06,99.35,3,2,2.33,1
1065,Male,Hispanic,38,17,19,76.26,69.8,5,1,3.94,0
1066,Female,Asian,30,15,6,58.17,84.23,4,14,2.51,0
1067,Male,White,57,16,35,52.02,90.13,1,3,2.84,1
1068,Male,Hispanic,30,19,11,72.55,79.07,4,8,2.39,0
1069,Male,Asian,37,14,15,66.41,33.09,1,9,2.27,0
1070,Male,Asian,57,13,35,63.41,41.03,3,4,3.2,0
1071,Male,White,54,14,35,80.35,34.97,3,0,2.99,1
1072,Male,Hispanic,52,18,31,81.43,30.69,1,10,2.75,0
1073,Male,Asian,27,19,8,42.76,51.42,2,2,2.17,0
1074,Male,White,31,12,11,60.32,57.46,5,8,3.47,0
1075,Non-Binary,Black,37,18,13,64.71,46.87,4,6,2.01,0
1076,Male,Hispanic,25,20,1,45.81,34.52,5,2,2.92,0
1077,Male,White,43,14,21,54.15,67.09,5,0,3.27,1
1078,Female,Other,34,14,15,43.1,49.13,0,3,2.86,0
1079,Male,Asian,37,19,15,99.77,85.72,3,8,2.25,1
1080,Non-Binary,Asian,50,15,28,84.19,30.56,4,11,3.56,0
1081,Female,White,27,19,6,45.25,88.98,5,6,2.65,0
1082,Male,White,47,16,24,41.21,96.83,4,4,2.27,1
1083,Male,Other,32,14,10,83.16,80.13,5,12,3.1,1
1084,Female,White,45,15,22,66.35,81.36,3,10,2.04,1
1085,Non-Binary,Hispanic,50,15,27,87.21,95.35,5,13,2.65,1
1086,Female,White,24,19,0,95.41,44.63,1,5,3.5,0
1087,Female,White,31,17,11,75.96,99.62,3,0,3.83,0
1088,Male,White,22,18,2,51.23,84.14,4,6,3.18,1
1089,Non-Binary,Black,47,20,28,86.93,80.86,6,11,2.44,1
1090,Male,Other,33,17,12,97.35,55.28,2,4,2.44,1
1091,Non-Binary,White,35,14,14,74.81,68.2,5,6,3.21,0
1092,Female,White,46,14,26,80.92,75.77,1,4,2.81,0
1093,Female,White,29,14,10,60.25,73.42,3,4,2.35,0
1094,Female,Black,25,21,7,62.89,79.35,0,2,3.57,0
1095,Male,Black,49,13,29,84.08,35.77,6,4,2.4,0
1096,Male,Hispanic,28,12,9,95.67,54.9,6,7,2.64,1
1097,Male,Black,31,21,12,77.74,60.38,3,13,2.12,1
1098,Male,Black,57,12,35,87.39,48.24,7,7,3.4,1
1099,Female,White,23,15,4,50.3,42.08,6,1,2.55,0
1100,Male,Other,47,14,23,52.72,39.72,4,10,2.47,0
1101,Male,White,35,16,11,71.92,55.65,4,0,2.61,0
1102,Non-Binary,White,37,20,17,50.59,64.54,0,1,3.75,0
1103,Female,Asian,38,19,19,78.1,34.41,1,10,3.04,0
1104,Non-Binary,Black,43,20,21,57.5,96.25,4,6,2.32,0
1105,Non-Binary,Black,25,16,6,87.49,83.57,1,2,3.55,0
1106,Male,Black,40,19,18,88.49,81.16,1,7,2.42,1
1107,Male,Hispanic,23,15,0,67.83,42.1,3,3,2.82,0
1108,Female,White,30,16,11,50.85,72.27,1,9,3.14,0
1109,Female,Hispanic,40,14,17,78.81,67.08,5,9,3.17,0
1110,Male,Asian,37,16,17,99.57,98.77,7,7,2.14,1
1111,Female,Black,46,14,27,77.36,82.34,4,13,3.67,0
1112,Male,Black,39,16,18,42.15,70.3,4,1,2.96,0
1113,Male,White,44,16,22,41.04,89.56,2,12,3.98,1
1114,Female,Hispanic,42,17,24,59.22,40.86,6,13,3.43,0
1115,Female,Black,32,20,14,51.75,31.07,1,14,3.99,0
1116,Female,White,25,12,6,88.78,78.32,2,4,2.91,0
1117,Male,Black,46,21,23,90.69,36.88,3,5,2.28,0
1118,Female,Other,53,17,31,55.52,38.08,2,0,3.45,0
1119,Male,Black,51,12,28,59.54,82.13,6,14,3.56,1
1120,Male,Other,47,17,29,54.17,48.94,1,13,3.71,1
1121,Female,White,57,13,35,94.5,74.0,7,0,2.6,1
1122,Non-Binary,White,55,19,35,70.16,94.22,6,13,3.02,1
1123,Female,White,30,14,10,79.37,52.15,4,8,3.72,0
1124,Female,Black,33,21,13,64.93,45.2,7,4,3.73,0
1125,Female,White,23,17,0,77.86,37.46,3,14,2.05,0
1126,Female,White,59,17,35,63.15,39.13,1,14,3.34,0
1127,Male,Other,26,15,8,60.38,34.36,7,13,3.2,0
1128,Male,Hispanic,26,16,3,78.07,36.13,7,3,2.17,0
1129,Male,Asian,43,13,24,75.46,60.24,7,13,3.86,1
1130,Male,White,26,21,5,57.61,52.46,7,0,2.89,1
1131,Female,White,25,21,4,48.96,79.46,7,14,3.35,0
1132,Female,White,30,19,10,62.11,90.92,7,2,3.77,1
1133,Male,Asian,50,21,29,64.91,84.93,3,12,2.26,1
1134,Male,Other,43,18,21,77.72,67.14,0,3,3.71,1
1135,Female,Black,48,21,25,94.87,37.17,7,10,3.45,1
1136,Male,White,31,17,8,42.17,79.68,1,10,3.68,0
1137,Female,Black,37,18,14,54.62,55.4,0,4,2.99,0
1138,Female,White,31,12,9,51.62,36.0,7,13,2.07,0
1139,Female,White,27,16,8,70.14,88.97,2,9,3.34,1
1140,Female,Asian,26,18,2,65.78,53.68,1,11,2.75,0
1141,Female,Asian,27,12,5,83.74,45.28,0,13,2.8,0
1142,Male,White,46,13,23,54.54,91.0,5,4,2.88,1
1143,Female,White,25,20,2,75.67,93.15,4,9,2.99,0
1144,Female,Other,53,14,35,93.03,53.73,2,7,3.32,0
1145,Male,White,56,17,33,94.64,54.84,1,12,3.45,1
1146,Female,White,31,18,12,97.53,70.57,1,12,3.55,1
1147,Female,White,55,20,34,86.4,81.34,4,2,3.34,1
1148,Female,White,57,16,33,94.36,34.42,4,6,3.61,1
1149,Female,White,27,15,5,54.07,71.53,6,13,2.24,0
1150,Female,Hispanic,37,13,14,51.85,96.7,7,12,3.67,0
1151,Female,White,40,14,22,40.39,48.35,0,5,2.77,0
1152,Female,Black,55,16,35,82.41,93.62,0,9,3.06,0
1153,Female,Asian,46,13,26,96.25,96.51,0,10,2.87,1
1154,Female,Black,52,15,28,51.22,48.84,6,9,2.95,0
1155,Female,Hispanic,38,12,20,78.22,82.79,7,9,2.57,0
1156,Female,Hispanic,51,15,31,84.79,46.71,3,10,2.34,0
1157,Male,White,52,18,28,95.66,81.63,2,5,2.21,1
1158,Female,Hispanic,40,14,17,78.81,85.82,7,9,2.9,0
1159,Female,Black,56,21,32,98.22,47.3,1,8,2.25,1
1160,Male,Other,50,19,26,60.68,80.11,2,13,2.49,1
1161,Female,Black,22,17,0,61.0,86.85,4,14,2.27,0
1162,Male,Other,25,17,6,72.58,55.1,7,6,2.22,0
1163,Male,Hispanic,49,12,31,63.01,41.74,5,12,3.76,0
1164,Female,White,39,16,19,40.09,36.44,2,10,3.35,0
1165,Male,Black,47,14,28,83.91,70.28,2,6,3.85,1
1166,Female,Other,40,21,20,85.1,98.47,0,10,3.29,1
1167,Female,Hispanic,27,12,6,84.82,87.61,4,13,3.69,0
1168,Female,White,22,19,4,60.7,60.51,2,0,3.11,0
1169,Male,Asian,29,18,9,71.34,67.56,1,0,2.93,0
1170,Male,White,54,18,34,61.6,49.57,0,8,3.06,1
1171,Female,White,42,21,18,40.96,41.41,6,8,2.64,0
1172,Non-Binary,Black,45,21,24,73.75,63.75,2,11,3.32,1
1173,Female,White,46,21,23,47.43,62.45,4,10,3.79,0
1174,Male,Hispanic,40,15,17,44.8,66.54,7,9,3.56,0
1175,Female,White,50,17,28,85.33,96.7,5,2,2.92,1
1176,Female,Hispanic,31,20,10,40.57,72.27,7,14,3.91,0
1177,Female,White,33,14,9,97.54,72.4,7,10,3.97,1
1178,Male,White,54,20,32,70.92,38.96,1,10,2.99,1
1179,Female,White,28,15,6,98.98,99.75,5,7,3.73,1
1180,Female,White,38,16,15,43.48,84.1,4,8,2.01,0
1181,Non-Binary,White,31,18,11,75.01,91.4,4,0,2.13,1
1182,Male,White,52,17,28,60.96,59.0,4,11,2.04,1
1183,Female,Black,27,21,6,90.61,65.15,5,13,3.55,0
1184,Non-Binary,White,38,19,16,61.67,66.55,3,2,2.16,0
1185,Male,Black,58,19,34,55.63,43.59,1,12,2.03,0
1186,Non-Binary,White,39,19,16,91.45,78.26,4,5,2.29,1
1187,Female,Hispanic,47,14,25,62.48,93.21,3,14,2.61,0
1188,Male,Other,37,21,15,41.01,41.46,0,3,2.93,0
1189,Male,Black,29,17,10,63.42,36.04,3,7,2.13,0
1190,Female,White,45,18,22,79.27,81.68,0,14,3.0,1
1191,Male,White,34,20,15,55.26,49.12,5,8,2.5,0
1192,Female,Other,50,21,27,65.92,73.67,6,6,2.55,0
1193,Male,White,53,21,30,43.4,78.7,6,10,3.64,1
1194,Female,White,45,15,26,75.29,52.53,3,0,3.97,1
1195,Male,White,37,16,19,85.38,87.06,5,13,2.93,1
1196,Female,White,32,19,8,64.8,68.5,4,1,2.64,0
1197,Non-Binary,White,53,12,29,65.21,90.83,3,0,3.86,1
1198,Non-Binary,Hispanic,27,17,9,45.3,83.43,3,8,3.0,0
1199,Female,White,56,15,32,52.12,90.8,4,3,3.46,0
1200,Male,Asian,54,16,34,49.28,31.41,0,9,2.83,0
1201,Female,White,39,16,17,68.9,47.05,4,13,2.41,0
1202,Male,White,58,13,34,71.76,36.3,1,7,3.31,0
1203,Male,Other,34,19,14,96.94,60.95,6,4,3.33,1
1204,Male,White,31,13,9,44.39,92.3,7,4,2.92,1
1205,Female,Hispanic,58,15,34,75.99,62.73,7,4,2.54,0
1206,Female,Black,47,16,24,71.59,89.48,6,10,3.66,1
1207,Female,White,38,12,20,70.97,52.9,3,4,2.55,0
1208,Male,Other,22,17,1,92.39,53.77,1,2,3.32,0
1209,Male,White,46,13,22,52.33,92.69,4,5,2.77,1
1210,Non-Binary,Hispanic,55,16,34,42.45,59.81,6,13,2.94,0
1211,Male,White,31,17,7,80.34,85.28,5,0,2.42,1
1212,Female,Hispanic,41,19,18,60.71,46.57,4,7,3.3,0
1213,Male,White,28,20,10,41.06,96.42,2,12,2.45,1
1214,Female,Black,37,17,19,55.08,70.22,1,3,2.97,0
1215,Female,Hispanic,58,16,35,58.56,83.15,6,5,2.66,0
1216,Male,Other,50,15,30,77.01,36.27,2,1,3.93,0
1217,Male,Other,33,13,10,50.36,64.49,1,1,3.96,0
1218,Female,Hispanic,38,13,17,64.78,93.07,7,7,3.51,0
1219,Female,Hispanic,41,18,20,68.95,91.39,5,13,3.97,0
1220,Male,White,47,16,28,67.55,33.28,2,0,2.23,0
1221,Non-Binary,White,40,18,21,98.44,51.26,2,7,3.98,1
1222,Male,White,33,12,10,42.73,61.03,1,14,2.21,0
1223,Male,White,42,12,19,97.06,42.06,4,9,2.83,1
1224,Non-Binary,White,55,16,32,74.92,81.1,0,9,2.48,1
1225,Male,Black,28,13,6,87.74,42.92,4,14,3.91,0
1226,Female,White,56,19,35,65.82,54.26,0,0,3.27,0
1227,Male,Asian,36,14,12,67.23,76.43,1,14,3.19,0
1228,Male,White,22,12,3,92.76,63.75,3,8,3.99,1
1229,Non-Binary,White,47,13,29,93.76,81.7,4,0,3.22,1
1230,Male,Black,56,21,35,54.32,97.28,2,3,3.29,1
1231,Female,Hispanic,46,21,25,51.95,38.16,4,8,2.09,0
1232,Male,Asian,36,18,17,69.77,79.67,7,0,3.72,1
1233,Male,Asian,43,17,19,94.02,46.12,1,8,3.94,1
1234,Male,White,27,19,4,59.34,59.01,7,13,3.92,1
1235,Female,Black,36,18,18,79.12,32.3,3,7,2.44,0
1236,Male,White,45,21,26,82.49,39.51,3,4,2.45,1
1237,Female,White,42,19,22,86.72,52.38,4,5,2.73,1
1238,Female,Black,28,14,8,73.84,53.94,4,4,2.62,0
1239,Non-Binary,White,50,17,28,64.15,92.97,7,3,2.61,1
1240,Male,White,53,18,34,98.02,81.93,5,11,3.21,1
1241,Female,Other,53,21,30,76.68,98.05,4,9,3.61,1
1242,Female,Other,26,12,5,83.71,71.94,1,14,3.87,0
1243,Female,White,25,12,3,60.7,46.92,0,14,2.14,0
1244,Female,White,43,18,20,80.2,52.94,5,13,2.56,1
1245,Female,White,39,14,17,55.47,52.39,0,12,2.51,0
1246,Female,White,56,14,35,54.71,52.85,7,11,2.71,0
1247,Male,Other,38,16,14,82.88,77.11,2,3,2.85,0
1248,Male,White,45,17,27,71.28,67.16,6,13,2.78,1
1249,Non-Binary,Hispanic,23,13,4,81.0,56.98,1,9,3.9,0
1250,Female,White,34,14,11,56.17,40.44,5,7,2.87,0
1251,Female,Other,36,17,15,75.92,31.55,7,7,3.1,0
1252,Female,White,26,14,5,66.64,45.32,3,8,3.5,0
1253,Male,Hispanic,24,16,1,75.82,37.52,5,2,3.45,0
1254,Male,White,58,20,35,57.45,84.98,2,9,3.17,1
1255,Female,Asian,58,14,35,82.93,37.87,3,14,3.72,1
1256,Male,White,58,17,35,88.36,80.7,5,7,3.25,1
1257,Male,White,24,16,6,55.59,57.0,7,14,3.75,0
1258,Female,Other,56,16,35,58.04,35.14,3,2,2.61,0
1259,Male,Other,44,17,23,79.67,86.89,4,1,2.26,1
1260,Female,Hispanic,49,17,25,81.74,70.57,3,1,3.64,0
1261,Male,Asian,51,12,30,82.25,46.5,5,8,2.77,0
1262,Female,Hispanic,39,20,19,80.96,92.63,3,3,3.3,1
1263,Male,White,57,16,35,63.57,33.17,1,4,3.47,1
1264,Female,White,54,12,34,63.69,44.13,4,1,2.65,0
1265,Male,White,47,19,29,55.29,82.64,4,8,3.01,1
1266,Male,Asian,38,18,15,49.41,79.66,2,6,3.79,1
1267,Male,White,28,18,7,81.55,50.25,4,2,3.76,0
1268,Female,White,29,16,7,45.59,34.34,0,5,3.5,0
1269,Female,Black,52,12,33,96.27,90.07,1,6,3.53,1
1270,Male,Hispanic,33,20,11,89.6,51.96,2,13,3.8,1
1271,Female,White,52,20,33,91.45,43.7,0,11,3.47,1
1272,Female,White,40,19,19,94.4,66.12,3,5,2.68,1
1273,Female,White,31,16,13,64.52,93.72,6,9,2.24,0
1274,Male,White,33,14,12,90.8,33.05,0,10,2.84,0
